machine_id,shift,machine_age_years,maintenance_overdue_days,load_pct,rpm,temperature_c,vibration_mm_s,pressure_bar,sound_db,humidity_pct,failure_within_7_days
MCH-013,day,5.2,32.6,92.9,1886.0,69.9,5.33,8.78,72.9,75.8,0
MCH-016,day,3.94,31.7,83.1,1370.0,68.1,3.42,3.34,71.8,56.8,0
MCH-010,day,2.18,48.3,82.8,1441.0,43.4,3.24,7.62,73.9,80.8,0
MCH-026,night,4.04,34.2,82.9,1478.0,65.6,4.01,8.4,83.3,75.5,0
MCH-015,night,3.6,8.2,66.4,1969.0,84.0,1.6,5.34,69.6,83.4,0
MCH-012,day,5.2,0.0,73.1,1270.0,71.3,0.76,8.49,65.4,53.8,0
MCH-016,night,3.65,5.7,79.0,1474.0,58.3,2.49,7.17,78.6,65.9,0
MCH-005,day,10.71,5.3,66.8,1703.0,70.2,5.83,6.59,88.6,55.3,0
MCH-021,night,11.45,22.6,89.0,1383.0,42.0,3.5,7.94,76.8,55.8,0
MCH-005,day,7.06,27.9,82.8,1405.0,62.1,0.42,6.89,86.8,78.1,0
MCH-014,night,8.08,20.3,73.2,1057.0,83.3,3.65,5.73,99.0,84.9,0
MCH-028,night,8.25,0.0,79.8,1324.0,59.2,3.14,9.01,73.0,59.6,0
MCH-010,night,2.01,37.4,54.7,1673.0,65.8,6.02,5.93,77.9,33.7,0
MCH-021,day,5.02,24.7,72.3,1140.0,77.8,6.81,6.72,89.0,80.0,0
MCH-004,night,5.5,40.3,65.0,1309.0,57.9,3.07,5.4,81.4,34.7,0
MCH-013,day,2.98,27.4,61.8,1491.0,78.0,6.1,8.03,75.7,93.5,0
MCH-005,night,7.26,10.6,83.7,1168.0,70.0,6.19,8.18,78.8,53.7,0
MCH-028,day,6.56,14.6,64.7,1361.0,66.0,4.65,6.57,87.8,30.7,0
MCH-021,day,5.87,32.0,69.1,1234.0,66.9,3.59,9.54,68.2,60.2,0
MCH-028,day,4.5,16.2,80.0,1144.0,50.6,4.84,5.71,79.1,56.0,0
MCH-018,night,5.01,22.1,66.4,1828.0,60.2,7.29,7.12,86.0,95.0,0
MCH-022,day,3.37,16.5,108.1,1743.0,65.8,5.6,7.27,82.7,41.1,0
MCH-004,day,2.81,12.8,59.4,1428.0,61.9,0.9,6.43,68.9,61.7,0
MCH-021,night,4.32,34.7,75.8,1367.0,56.6,5.58,3.95,85.0,60.4,0
MCH-005,night,5.46,4.2,45.9,1039.0,67.6,7.21,9.87,83.2,42.3,0
MCH-021,day,6.37,31.1,90.1,1496.0,62.8,2.53,7.2,85.7,47.2,0
MCH-028,day,5.08,28.8,90.6,1137.0,76.2,7.23,7.0,71.5,60.0,0
MCH-003,day,8.22,8.7,69.8,1428.0,72.4,6.14,7.37,82.6,39.9,0
MCH-002,night,1.65,12.6,82.5,1401.0,89.6,6.75,5.3,79.5,69.8,0
MCH-024,day,10.6,36.2,80.8,1181.0,67.5,2.86,8.52,83.7,92.2,0
MCH-028,day,10.74,43.1,69.1,1564.0,59.4,3.56,5.02,76.4,53.1,0
MCH-013,night,6.11,8.6,51.6,1038.0,59.8,4.21,5.57,88.8,46.2,0
MCH-002,day,1.38,42.2,56.7,803.0,62.0,3.61,6.36,80.2,41.6,0
MCH-003,day,8.04,7.9,55.1,1440.0,69.3,4.45,5.52,75.3,48.9,0
MCH-029,day,5.32,1.4,75.9,1667.0,76.4,5.23,6.35,83.7,62.9,0
MCH-013,day,1.78,8.8,42.1,1225.0,74.3,1.99,8.3,85.0,73.3,0
MCH-002,day,9.36,3.9,58.1,1610.0,76.6,7.26,6.09,80.7,47.6,0
MCH-015,day,5.18,0.0,79.0,1431.0,56.4,6.25,5.87,87.6,56.9,0
MCH-019,day,2.75,38.8,77.9,1217.0,78.7,4.23,7.05,68.4,42.2,0
MCH-024,day,3.73,18.7,45.2,1498.0,72.5,3.16,7.37,66.9,73.5,0
MCH-025,day,9.91,50.0,82.0,703.0,76.8,4.1,5.19,88.4,51.0,0
MCH-025,day,11.24,23.6,82.1,1347.0,76.7,3.08,6.12,70.4,48.2,0
MCH-020,night,11.3,11.9,57.8,1576.0,56.2,4.07,8.09,77.2,42.9,0
MCH-015,night,10.76,0.0,92.8,1336.0,70.5,5.08,6.09,77.0,42.0,0
MCH-003,day,2.76,28.5,91.2,1589.0,62.7,6.7,8.51,80.2,77.4,0
MCH-012,day,1.35,9.8,84.3,1635.0,50.9,1.52,7.95,72.4,41.2,0
MCH-004,day,11.58,16.5,84.1,1918.0,70.5,5.38,7.43,86.1,50.6,0
MCH-015,night,10.85,34.7,80.5,1094.0,52.5,3.98,9.01,68.5,60.8,0
MCH-002,day,4.35,25.8,41.8,1497.0,54.3,2.46,5.68,67.3,30.3,0
MCH-010,day,10.76,15.3,76.4,1029.0,57.6,5.02,6.99,81.5,84.8,0
MCH-030,day,9.3,17.4,67.5,1069.0,55.8,3.9,6.93,77.6,57.1,0
MCH-010,day,7.91,49.8,68.9,1652.0,73.2,6.75,6.78,83.6,69.5,0
MCH-024,night,7.08,31.6,57.8,1634.0,61.3,4.04,5.47,72.6,72.4,0
MCH-001,night,8.78,33.4,65.2,1591.0,64.7,5.49,7.22,81.9,45.9,0
MCH-008,day,7.77,0.0,75.7,1497.0,56.6,2.47,6.0,88.7,50.4,0
MCH-003,day,10.22,17.0,84.6,1198.0,58.2,2.12,8.42,71.3,74.0,0
MCH-030,day,1.69,12.4,70.1,1171.0,65.3,6.28,6.23,70.8,91.4,0
MCH-027,night,1.29,6.4,65.8,1647.0,70.4,4.3,9.03,83.3,47.0,0
MCH-016,day,11.51,16.9,86.1,1647.0,85.2,5.81,7.68,77.6,55.7,0
MCH-026,day,2.73,21.3,88.6,1431.0,55.4,4.53,6.39,87.1,71.7,0
MCH-016,night,4.71,29.7,75.2,1536.0,82.1,4.59,6.21,67.2,59.8,0
MCH-028,night,2.61,30.1,52.4,1585.0,82.8,5.57,8.08,82.7,78.8,0
MCH-009,night,4.61,27.9,92.7,1065.0,66.2,5.86,5.05,85.6,55.1,0
MCH-017,night,9.31,21.3,65.8,796.0,62.1,2.6,7.4,79.8,53.6,0
MCH-006,day,3.82,9.2,85.2,1363.0,69.5,4.35,7.15,73.7,36.2,0
MCH-011,day,10.88,39.8,85.9,1087.0,91.7,5.74,4.81,72.3,71.1,1
MCH-009,night,9.17,8.1,64.3,1838.0,62.5,4.0,7.88,76.7,82.5,0
MCH-007,night,6.56,4.7,81.8,1278.0,61.0,2.66,7.12,65.4,43.8,0
MCH-029,night,1.33,16.0,86.1,1537.0,69.1,4.12,5.78,78.0,47.7,0
MCH-001,day,6.84,14.9,67.0,1278.0,63.4,1.85,8.46,90.8,73.6,0
MCH-002,day,1.96,26.9,45.9,1311.0,88.7,3.85,7.2,92.7,63.1,0
MCH-027,day,6.98,4.3,58.5,1709.0,76.8,3.57,7.59,63.0,27.5,0
MCH-004,night,6.14,16.7,90.4,1189.0,80.5,4.14,10.06,85.0,53.1,0
MCH-021,day,0.8,2.9,58.7,1490.0,73.1,5.41,3.94,67.5,53.1,0
MCH-029,day,7.14,42.9,90.2,1264.0,52.7,3.44,7.62,75.7,22.2,0
MCH-024,day,8.49,0.0,74.8,1820.0,68.9,3.54,7.19,73.5,42.0,0
MCH-017,day,4.81,28.2,65.8,1126.0,71.1,4.16,7.42,68.9,63.2,0
MCH-006,day,8.35,0.0,59.3,1467.0,69.7,0.91,7.59,84.2,56.8,0
MCH-027,night,1.34,17.0,82.6,1650.0,67.4,4.98,8.72,73.7,58.3,0
MCH-010,night,5.12,25.2,71.5,1267.0,60.8,6.92,7.9,71.9,59.9,0
MCH-015,day,0.95,2.1,64.5,1964.0,71.6,5.97,9.05,79.7,54.5,0
MCH-017,day,10.0,12.3,57.7,1019.0,55.8,5.76,6.58,73.1,46.5,0
MCH-022,night,5.66,36.6,83.9,1216.0,67.1,5.06,7.33,72.0,53.4,0
MCH-014,night,1.64,0.0,55.2,1682.0,84.2,2.04,4.95,74.8,38.5,0
MCH-017,night,6.81,22.7,69.7,1161.0,75.1,5.93,7.39,69.6,70.9,0
MCH-009,day,5.69,41.0,57.5,1405.0,70.6,3.68,6.62,81.4,82.4,0
MCH-017,night,8.68,29.4,68.7,1204.0,61.4,6.74,5.34,81.9,65.9,0
MCH-006,day,8.9,25.3,65.5,938.0,70.6,3.63,8.16,79.2,69.3,0
MCH-027,day,3.0,52.7,59.6,1094.0,57.9,4.64,4.69,75.5,95.0,0
MCH-004,day,1.83,9.8,79.0,1398.0,56.4,0.5,6.21,78.1,56.1,0
MCH-030,day,5.78,0.0,72.5,1608.0,60.8,5.35,5.69,79.4,23.1,0
MCH-005,night,8.98,18.0,56.8,1395.0,45.0,5.25,8.82,66.4,39.5,0
MCH-029,night,2.16,8.2,60.6,1386.0,69.7,3.63,8.51,82.1,32.5,0
MCH-024,day,3.84,27.1,91.2,836.0,57.5,2.38,6.93,63.2,75.6,0
MCH-002,night,5.51,27.4,48.3,1330.0,61.6,1.39,7.36,77.2,90.4,0
MCH-001,day,11.38,6.4,75.4,1571.0,54.9,3.64,6.61,66.2,45.7,0
MCH-002,day,8.77,18.3,83.3,1669.0,72.4,6.45,6.84,75.1,52.5,0
MCH-017,night,9.07,23.5,45.3,1622.0,75.2,2.52,10.0,97.5,58.4,0
MCH-030,day,11.28,18.3,70.0,1723.0,76.6,3.93,5.03,78.3,46.5,0
MCH-014,night,3.85,16.1,37.5,1137.0,74.3,3.3,6.47,78.9,80.8,0
MCH-006,night,6.31,33.5,84.8,1603.0,64.4,1.59,6.74,76.1,74.8,0
MCH-016,night,4.95,42.2,75.1,1128.0,72.9,2.93,5.61,84.8,48.5,0
MCH-018,night,10.17,7.5,90.7,1434.0,66.1,3.96,6.91,74.1,61.4,0
MCH-019,day,7.64,15.3,67.2,1683.0,88.5,5.57,8.12,76.5,43.8,0
MCH-027,day,11.89,27.7,79.4,1741.0,70.0,5.06,7.2,83.5,32.8,0
MCH-028,night,5.55,41.8,60.4,1318.0,92.5,5.5,5.72,79.4,38.5,0
MCH-021,day,5.93,13.0,55.3,1254.0,56.3,1.89,5.69,83.1,49.8,0
MCH-020,day,6.57,29.3,68.0,1693.0,66.8,5.76,7.21,78.7,56.2,0
MCH-010,day,2.21,25.3,70.8,956.0,57.8,3.72,6.96,82.1,58.6,0
MCH-005,day,7.22,12.0,45.0,1296.0,67.5,4.03,7.25,66.9,83.7,0
MCH-015,day,9.95,0.0,81.6,1821.0,64.4,0.85,7.47,71.1,46.6,0
MCH-015,day,5.68,36.5,54.3,1512.0,50.6,3.48,7.55,71.4,67.4,0
MCH-015,night,4.5,20.9,76.2,1122.0,69.3,6.0,4.66,74.9,68.0,0
MCH-015,day,11.27,2.7,87.1,1136.0,69.9,4.08,6.99,70.4,28.8,0
MCH-023,day,8.74,12.5,86.2,1505.0,47.7,2.44,8.27,81.6,86.0,0
MCH-010,night,1.19,12.9,88.8,1631.0,67.7,4.42,7.35,76.0,72.2,0
MCH-027,day,1.61,10.9,97.6,1104.0,71.9,7.36,8.01,69.0,33.3,0
MCH-013,day,9.04,20.3,72.7,1213.0,69.3,6.0,8.02,79.8,73.8,0
MCH-006,day,7.94,2.8,63.0,1561.0,71.6,2.68,5.48,80.3,55.1,0
MCH-019,night,4.96,18.5,67.8,1558.0,71.4,2.91,8.81,75.8,58.9,0
MCH-030,day,5.44,4.3,84.2,1714.0,70.3,4.64,7.21,72.4,48.2,0
MCH-012,day,7.41,29.0,81.8,1357.0,61.6,6.54,5.27,91.8,84.2,0
MCH-020,day,1.92,20.0,68.7,1553.0,68.1,4.42,6.17,85.9,51.1,0
MCH-012,day,9.12,6.4,69.8,1600.0,65.2,5.95,5.59,65.8,53.4,0
MCH-011,day,6.59,27.7,108.4,1752.0,68.5,2.09,8.7,85.5,33.5,0
MCH-022,night,3.74,0.0,69.3,1681.0,83.3,2.64,7.97,74.8,22.6,0
MCH-022,day,10.85,35.0,52.1,1720.0,75.2,0.57,8.72,78.7,64.3,0
MCH-006,day,5.22,37.1,90.0,1486.0,81.7,3.39,6.78,87.9,72.3,1
MCH-010,night,8.6,3.9,96.0,1042.0,61.8,5.06,5.89,80.1,61.9,0
MCH-006,day,7.51,30.5,99.3,1455.0,54.7,5.7,7.56,89.1,33.4,0
MCH-007,day,6.04,26.0,60.5,1248.0,56.0,1.13,7.69,87.3,50.8,0
MCH-026,night,4.57,0.0,57.8,1749.0,61.2,5.03,5.07,78.2,61.0,0
MCH-026,day,4.14,15.8,58.7,1222.0,64.5,5.37,6.55,86.6,42.0,0
MCH-013,night,6.77,46.9,73.9,1663.0,68.9,2.85,5.18,81.0,18.5,0
MCH-007,day,6.03,20.9,77.6,1600.0,72.6,8.07,9.32,70.5,90.3,0
MCH-027,night,1.63,22.8,89.3,1591.0,70.8,6.34,3.9,73.0,36.2,0
MCH-010,night,6.78,21.6,104.5,1199.0,67.8,3.53,5.59,76.8,64.7,0
MCH-030,day,2.72,50.6,79.2,1256.0,63.3,3.18,6.38,71.4,45.7,0
MCH-014,day,8.53,48.0,79.7,1323.0,79.5,3.76,7.33,67.3,33.9,0
MCH-009,day,7.49,34.6,56.3,1737.0,61.6,2.93,5.2,74.7,38.3,0
MCH-028,day,6.52,23.4,40.1,932.0,76.2,3.22,5.72,88.2,63.2,0
MCH-008,day,2.13,15.5,85.7,1554.0,63.7,0.96,6.17,68.0,79.9,0
MCH-001,day,4.51,25.3,87.9,1671.0,63.2,2.42,2.0,70.4,52.0,0
MCH-027,night,7.59,13.9,79.8,1193.0,78.4,0.2,7.51,86.8,60.4,0
MCH-002,night,10.86,4.4,91.6,974.0,75.8,1.92,9.45,65.6,76.4,0
MCH-001,day,11.82,12.5,65.4,1515.0,72.0,0.2,7.65,83.9,81.2,0
MCH-018,day,9.49,25.6,63.2,1802.0,79.2,7.94,6.7,90.6,66.1,0
MCH-008,day,8.9,23.1,80.4,1766.0,73.2,3.81,4.8,75.4,84.7,0
MCH-011,day,4.8,38.2,81.3,1670.0,73.9,4.5,8.9,73.1,59.7,0
MCH-023,day,2.61,0.0,62.1,1621.0,64.7,6.69,6.71,87.7,61.4,0
MCH-006,night,2.72,47.7,67.7,1158.0,87.2,4.28,8.23,72.2,58.2,0
MCH-016,day,9.56,20.0,83.5,1948.0,55.9,3.23,6.33,80.1,65.6,0
MCH-025,day,5.51,18.0,60.0,2185.0,66.3,6.53,4.96,73.8,59.6,0
MCH-010,day,1.38,11.7,73.0,899.0,61.1,4.44,6.79,95.4,78.1,0
MCH-016,night,8.82,21.1,64.7,1621.0,70.8,6.38,4.65,78.3,46.4,0
MCH-021,night,8.38,26.4,70.6,1618.0,65.4,5.08,7.27,80.4,53.0,0
MCH-003,day,8.23,26.2,82.9,1853.0,78.8,5.22,8.39,69.3,34.0,0
MCH-002,day,10.76,19.0,77.4,1267.0,60.6,3.69,8.2,75.8,57.1,0
MCH-017,day,8.75,19.1,63.2,1409.0,65.3,6.6,7.38,83.6,59.6,0
MCH-015,day,3.42,23.6,92.6,1455.0,73.7,6.93,3.93,88.2,58.9,0
MCH-026,night,4.43,24.6,77.6,1028.0,80.2,6.51,9.35,90.7,80.8,0
MCH-029,day,5.66,22.5,92.6,1146.0,67.1,4.78,7.59,79.4,15.0,0
MCH-007,night,2.76,36.7,79.6,1427.0,77.9,4.23,8.24,72.9,49.9,0
MCH-009,day,0.96,11.0,69.4,1101.0,59.7,2.64,7.06,86.5,52.4,0
MCH-025,night,7.6,23.7,90.1,1480.0,71.9,4.88,7.37,79.6,87.1,0
MCH-003,day,10.73,11.3,75.1,1667.0,75.7,5.74,8.31,82.0,63.7,0
MCH-022,night,7.28,18.2,57.2,1290.0,68.3,4.16,8.7,67.5,40.2,0
MCH-028,night,10.28,23.5,56.2,1176.0,67.5,2.81,5.85,78.8,33.9,0
MCH-024,night,4.37,22.6,50.6,2109.0,77.8,4.34,6.71,88.6,59.5,0
MCH-014,night,7.51,9.3,66.8,1270.0,70.7,3.23,5.82,85.9,53.4,0
MCH-020,day,1.75,37.1,78.5,1120.0,72.1,6.43,7.22,85.0,49.7,0
MCH-006,night,7.26,0.0,110.0,1826.0,75.0,2.56,7.19,71.5,71.2,0
MCH-009,day,7.94,10.7,110.0,1968.0,49.9,3.29,7.08,66.7,90.3,0
MCH-025,night,9.1,15.2,65.9,1722.0,89.1,5.99,7.93,63.4,49.1,0
MCH-029,day,4.0,7.3,70.4,1492.0,73.5,5.81,8.52,88.6,59.7,0
MCH-018,night,11.24,8.9,59.6,1663.0,65.8,4.06,7.36,80.1,35.1,0
MCH-020,night,5.74,14.2,61.5,1449.0,65.8,5.66,4.35,70.4,71.5,0
MCH-003,day,9.13,6.7,79.0,1299.0,57.8,6.33,7.92,62.9,52.6,0
MCH-030,night,3.3,44.7,80.5,1629.0,76.7,7.28,8.57,81.5,72.5,0
MCH-006,day,11.46,29.6,45.5,1632.0,82.6,2.71,5.35,73.0,62.6,0
MCH-014,day,6.81,35.7,98.6,1453.0,68.3,3.27,4.88,73.5,84.6,0
MCH-006,night,7.88,6.4,43.7,1346.0,61.2,3.01,7.78,71.1,48.3,0
MCH-026,day,5.16,10.3,65.3,2046.0,75.7,3.98,7.58,85.4,62.6,0
MCH-014,day,7.65,15.9,75.5,1308.0,58.3,3.64,7.41,86.0,53.9,0
MCH-017,day,10.17,21.5,53.4,1682.0,70.1,6.43,6.47,81.6,70.5,0
MCH-010,day,6.66,43.5,56.2,1248.0,92.9,4.45,7.47,68.2,28.5,0
MCH-002,night,2.78,26.7,53.3,1349.0,44.3,4.19,8.64,88.4,78.3,0
MCH-007,day,4.17,35.4,67.9,700.0,68.8,6.28,5.3,72.3,65.1,0
MCH-015,night,8.72,11.9,95.7,1361.0,62.7,4.03,4.78,59.1,35.9,0
MCH-008,day,9.81,18.0,79.1,1361.0,88.5,6.27,7.22,79.6,81.1,0
MCH-018,day,5.47,28.0,95.3,1389.0,67.0,2.98,8.6,76.1,72.3,0
MCH-012,day,6.36,19.8,71.8,1950.0,76.5,4.62,4.84,66.6,58.1,0
MCH-008,night,8.14,0.0,68.0,1063.0,67.6,6.55,5.82,72.3,44.4,0
MCH-019,day,0.66,26.3,85.6,1755.0,61.3,5.65,9.56,72.5,86.8,0
MCH-001,day,7.88,20.5,52.2,953.0,45.4,6.06,6.89,81.7,76.1,0
MCH-021,day,9.64,43.3,62.3,1277.0,56.5,5.82,6.35,86.9,66.5,0
MCH-016,day,3.58,19.9,63.2,1570.0,62.1,5.36,6.2,82.8,44.4,0
MCH-002,night,9.51,0.0,76.1,1435.0,83.1,1.84,8.33,84.6,69.2,0
MCH-029,day,10.66,44.2,51.4,807.0,73.4,6.08,4.26,75.4,41.7,0
MCH-014,night,2.08,17.5,58.4,1770.0,56.7,4.23,6.49,79.5,62.6,0
MCH-017,day,0.88,17.4,59.4,1921.0,53.1,5.49,6.87,93.2,63.5,0
MCH-016,night,5.69,14.3,61.0,1411.0,68.1,3.82,8.75,75.0,69.5,0
MCH-025,day,1.25,2.4,67.1,1613.0,54.7,4.09,6.03,67.3,87.8,0
MCH-010,day,10.68,9.0,55.2,1469.0,61.7,2.4,4.75,85.4,68.6,0
MCH-015,night,2.21,12.0,83.2,1865.0,41.9,4.4,4.74,97.5,50.5,0
MCH-017,day,11.09,17.5,74.8,1251.0,68.6,7.82,5.83,82.3,46.5,0
MCH-005,day,7.52,0.0,40.8,1890.0,59.6,3.96,6.52,85.9,68.6,0
MCH-027,night,6.35,5.8,53.9,1908.0,77.0,4.07,6.81,81.8,82.3,0
MCH-022,night,5.74,31.7,82.0,1775.0,67.8,0.2,8.53,76.1,43.9,0
MCH-020,night,0.97,20.8,74.4,1806.0,86.6,4.66,5.47,79.2,67.4,0
MCH-004,night,11.88,4.1,74.9,1859.0,65.9,4.43,6.68,59.5,58.3,0
MCH-030,night,10.48,10.3,81.1,1332.0,93.8,4.08,8.46,74.1,64.0,0
MCH-003,night,1.93,12.1,72.1,1254.0,66.2,0.2,5.94,73.3,56.8,0
MCH-013,day,7.5,7.5,64.3,1630.0,73.2,1.8,6.26,83.8,47.7,0
MCH-025,night,6.89,31.5,76.9,1444.0,84.8,8.07,6.24,62.0,24.4,1
MCH-006,day,2.21,17.3,60.3,1076.0,77.8,2.47,6.45,73.4,61.5,0
MCH-006,night,1.43,17.7,85.0,1573.0,67.5,4.23,5.59,89.7,95.0,0
MCH-013,night,7.96,18.7,67.6,1709.0,78.1,4.64,6.9,66.0,57.5,0
MCH-013,night,1.87,24.3,73.2,1500.0,66.3,5.99,7.96,70.1,41.8,0
MCH-020,day,11.99,29.1,74.0,1560.0,56.1,3.98,5.4,78.4,67.7,0
MCH-027,night,8.96,27.5,78.1,942.0,71.1,1.81,5.36,68.8,45.6,0
MCH-025,night,5.51,21.4,66.4,1209.0,79.8,4.29,5.6,81.8,53.3,0
MCH-001,day,6.02,5.9,100.5,1304.0,87.2,1.96,5.63,75.3,57.0,0
MCH-017,night,11.38,24.8,86.1,1717.0,71.2,1.11,5.58,69.4,17.6,0
MCH-022,night,0.63,29.8,84.9,1541.0,71.1,6.8,7.45,83.1,57.8,0
MCH-029,day,2.63,13.8,91.4,1233.0,69.2,2.79,6.59,77.6,45.5,0
MCH-008,night,2.5,17.0,49.0,1351.0,72.1,3.51,6.51,84.3,60.6,0
MCH-027,night,3.56,0.0,50.4,1393.0,57.7,5.99,7.76,75.1,69.1,0
MCH-013,day,7.71,11.5,80.4,1294.0,74.7,2.91,9.38,80.8,48.1,0
MCH-002,day,4.83,10.3,67.5,1913.0,54.3,3.62,5.1,80.3,61.5,0
MCH-029,day,11.61,15.1,47.1,1079.0,54.6,5.07,7.87,71.0,56.7,0
MCH-014,day,1.54,19.2,74.5,1599.0,73.7,2.53,7.24,85.6,39.5,0
MCH-012,day,11.51,26.2,96.0,1229.0,59.3,0.2,6.62,85.2,48.2,0
MCH-011,day,4.34,14.2,73.0,1478.0,61.9,3.73,5.16,83.4,69.1,0
MCH-015,night,1.71,18.7,88.3,1289.0,66.5,5.64,6.69,77.8,51.5,0
MCH-022,night,1.88,28.1,56.8,1225.0,61.3,7.36,8.1,78.3,64.6,0
MCH-003,day,9.49,33.9,67.3,1481.0,84.4,2.32,7.26,81.5,66.3,0
MCH-024,night,1.7,49.3,58.1,1608.0,70.3,3.54,7.43,82.7,77.7,0
MCH-004,day,10.68,6.2,89.0,1443.0,66.1,5.27,4.22,81.8,64.6,0
MCH-021,day,0.91,0.0,78.8,1225.0,60.4,0.4,7.61,70.9,46.5,0
MCH-024,day,2.21,5.5,80.9,1409.0,85.1,6.29,6.8,83.7,51.7,0
MCH-020,night,11.27,12.6,61.6,1286.0,82.6,7.23,6.76,78.0,69.7,0
MCH-001,day,4.43,20.0,82.8,1596.0,57.8,2.77,7.87,78.6,75.0,0
MCH-012,day,1.61,29.1,59.5,1191.0,85.8,5.64,8.95,87.0,48.4,0
MCH-011,night,11.43,46.0,67.2,1686.0,80.3,6.03,7.16,72.4,56.7,0
MCH-022,day,11.37,31.6,61.2,2194.0,70.8,1.64,5.95,81.3,46.3,0
MCH-018,night,7.23,6.5,81.7,1784.0,81.3,4.81,8.41,73.5,55.6,0
MCH-028,day,11.25,36.1,68.2,1136.0,65.5,5.43,6.27,88.9,75.2,0
MCH-004,day,6.63,20.1,60.6,1863.0,53.5,3.6,6.1,68.7,53.5,0
MCH-019,night,11.01,18.2,92.6,1401.0,77.6,3.54,9.37,86.6,65.5,0
MCH-007,night,5.87,17.4,98.9,905.0,53.2,0.2,7.1,82.4,63.8,0
MCH-006,day,4.35,24.1,107.7,1430.0,86.1,4.82,5.93,74.7,57.4,0
MCH-005,day,2.41,7.7,44.6,1746.0,61.0,6.35,8.15,82.5,67.8,0
MCH-020,night,4.84,45.9,56.0,1525.0,66.9,2.91,7.83,92.4,78.4,0
MCH-009,day,8.09,29.9,66.6,1261.0,58.8,3.02,7.65,76.2,69.4,0
MCH-015,day,6.95,28.5,83.3,1669.0,62.2,7.71,7.35,84.8,56.3,0
MCH-009,day,2.73,0.0,63.3,2029.0,70.4,3.09,7.88,70.6,51.5,0
MCH-012,night,2.48,37.1,98.1,1421.0,75.0,5.41,6.13,73.3,82.4,0
MCH-023,night,3.54,13.2,84.6,1446.0,69.3,5.21,6.17,71.5,77.2,0
MCH-007,night,5.83,17.0,65.4,1224.0,60.4,6.08,4.85,71.9,81.1,0
MCH-008,day,1.53,3.0,78.2,1955.0,56.0,5.44,8.36,70.9,65.0,0
MCH-007,night,2.08,16.2,61.6,1455.0,80.1,3.55,5.14,81.2,59.0,0
MCH-025,day,5.8,25.1,86.8,1575.0,61.6,2.16,7.64,79.1,56.0,0
MCH-010,night,6.42,3.8,58.8,1743.0,48.8,3.18,6.74,70.6,49.1,0
MCH-030,night,8.49,10.8,62.8,1737.0,75.1,2.77,5.89,84.6,31.9,0
MCH-012,day,9.06,28.4,68.5,1400.0,76.3,6.06,6.3,86.6,67.8,0
MCH-001,day,10.72,20.6,63.2,1454.0,56.3,2.78,6.63,70.5,49.9,0
MCH-026,day,1.18,24.0,99.9,1752.0,67.2,2.19,7.56,76.5,69.5,0
MCH-011,night,1.17,0.0,81.6,1492.0,84.0,2.86,7.67,70.0,56.2,0
MCH-020,night,7.05,38.3,94.4,1110.0,70.0,6.23,5.26,86.3,46.8,0
MCH-020,day,1.46,14.3,92.4,1637.0,60.7,5.72,8.96,75.5,65.7,0
MCH-017,day,11.32,15.9,83.6,1690.0,58.2,8.17,6.5,89.5,70.9,0
MCH-011,night,6.31,28.0,67.4,1813.0,72.4,3.76,7.19,78.7,61.2,0
MCH-026,day,9.77,23.6,57.2,1538.0,79.7,3.34,5.77,79.3,36.6,0
MCH-018,night,7.41,37.4,81.9,1832.0,53.6,0.22,4.16,86.9,67.7,0
MCH-024,day,10.65,12.2,72.4,1119.0,70.5,8.15,7.5,71.7,80.3,0
MCH-007,night,2.97,22.0,71.2,1580.0,58.7,4.2,4.91,77.6,80.8,0
MCH-010,night,5.05,37.9,61.5,1116.0,65.9,3.24,7.78,77.6,68.0,0
MCH-015,night,7.12,28.1,69.8,1572.0,64.1,2.46,5.52,76.3,63.0,0
MCH-028,night,5.83,24.2,88.9,1395.0,68.2,6.33,4.06,76.7,85.2,0
MCH-024,night,8.85,30.8,83.7,1831.0,68.3,3.42,8.35,85.3,54.3,0
MCH-014,day,8.84,19.1,79.4,1217.0,64.0,7.6,6.47,71.6,76.7,0
MCH-023,night,1.09,0.0,69.8,1022.0,55.5,4.1,6.08,80.7,84.8,0
MCH-029,day,8.54,14.0,58.1,1105.0,58.6,4.4,5.2,87.0,75.1,0
MCH-007,day,7.25,41.4,78.6,1112.0,77.2,3.76,4.84,74.4,62.1,0
MCH-002,night,7.68,27.7,62.7,700.0,65.9,3.68,6.68,82.2,72.0,0
MCH-026,day,9.09,19.8,97.0,1494.0,89.4,6.72,6.15,67.9,48.3,0
MCH-022,night,8.92,23.2,68.1,1096.0,65.1,4.33,5.55,75.5,77.3,0
MCH-026,day,6.58,19.7,56.3,1776.0,66.5,4.26,5.04,86.1,68.0,0
MCH-019,day,11.62,5.8,76.3,1496.0,74.4,3.4,6.08,87.5,70.6,0
MCH-026,night,4.27,16.1,72.8,1010.0,56.5,6.53,6.8,80.4,86.9,0
MCH-030,day,10.99,15.2,58.0,2035.0,59.0,6.4,8.6,83.0,83.9,0
MCH-020,night,11.94,25.7,62.1,1471.0,61.7,2.89,6.47,72.3,68.9,0
MCH-019,night,7.29,4.5,55.0,1199.0,62.2,2.25,7.8,83.0,75.5,0
MCH-020,night,5.94,25.7,76.8,1188.0,72.0,7.76,5.19,83.8,71.7,1
MCH-018,day,3.44,28.9,84.9,1078.0,70.7,3.8,8.82,84.2,38.2,0
